sg,sr,sg,dg,dr,dc,color,value
12,5,13,12,5,4,g,0.597442
13,5,13,13,5,4,g,0.377957
14,5,13,14,5,4,g,0.334841
0,5,13,0,5,5,g,0.393220
1,5,13,1,5,5,g,0.312740
2,5,13,2,5,5,g,0.462205
3,5,13,3,5,5,g,0.355978
4,5,13,4,5,5,g,0.393217
5,5,13,5,5,5,g,0.337541
6,5,13,6,5,5,g,0.543246
7,5,13,7,5,5,g,0.484280
8,5,13,8,5,5,g,0.368556
9,5,13,9,5,5,g,0.473500
10,5,13,10,5,5,g,0.294252
11,5,13,11,5,5,g,0.337106
12,5,13,12,5,5,g,0.438700
13,5,13,13,5,5,g,0.464457
14,5,13,14,5,5,g,0.372516
0,5,13,0,5,6,g,0.293794
1,5,13,1,5,6,g,0.343218
2,5,13,2,5,6,g,0.470117
3,5,13,3,5,6,g,0.633439
4,5,13,4,5,6,g,0.417956
5,5,13,5,5,6,g,0.562998
6,5,13,6,5,6,g,0.584181
7,5,13,7,5,6,g,0.378733
8,5,13,8,5,6,g,0.505059
9,5,13,9,5,6,g,0.660744
10,5,13,10,5,6,g,0.337155
11,5,13,11,5,6,g,0.351335
12,5,13,12,5,6,g,0.480120
13,5,13,13,5,6,g,0.563700
14,5,13,14,5,6,g,0.512023
0,5,13,0,5,7,g,0.238925
1,5,13,1,5,7,g,0.433281
2,5,13,2,5,7,g,0.411183
3,5,13,3,5,7,g,0.536401
4,5,13,4,5,7,g,0.306404
5,5,13,5,5,7,g,0.342848
6,5,13,6,5,7,g,0.500245
7,5,13,7,5,7,g,0.520831
8,5,13,8,5,7,g,0.548928
9,5,13,9,5,7,g,0.566257
10,5,13,10,5,7,g,0.545899
11,5,13,11,5,7,g,0.497660
12,5,13,12,5,7,g,0.555585
13,5,13,13,5,7,g,0.547467
14,5,13,14,5,7,g,0.501725
0,5,13,0,5,8,g,0.635786
1,5,13,1,5,8,g,0.388555
2,5,13,2,5,8,g,0.494506
3,5,13,3,5,8,g,0.579222
4,5,13,4,5,8,g,0.443993
5,5,13,5,5,8,g,0.382411
6,5,13,6,5,8,g,0.554150
7,5,13,7,5,8,g,0.480061
8,5,13,8,5,8,g,0.512139
9,5,13,9,5,8,g,0.396686
10,5,13,10,5,8,g,0.324330
11,5,13,11,5,8,g,0.298893
12,5,13,12,5,8,g,0.509993
13,5,13,13,5,8,g,0.548782
14,5,13,14,5,8,g,0.416433
0,5,13,0,5,9,g,0.377508
1,5,13,1,5,9,g,0.455555
2,5,13,2,5,9,g,0.450257
3,5,13,3,5,9,g,0.544421
4,5,13,4,5,9,g,0.456419
5,5,13,5,5,9,g,0.384888
6,5,13,6,5,9,g,0.608437
7,5,13,7,5,9,g,0.552023
8,5,13,8,5,9,g,0.514486
9,5,13,9,5,9,g,0.355937
10,5,13,10,5,9,g,0.287476
11,5,13,11,5,9,g,0.314814
12,5,13,12,5,9,g,0.466425
13,5,13,13,5,9,g,0.470440
14,5,13,14,5,9,g,0.292614
0,5,13,0,5,10,g,0.379902
1,5,13,1,5,10,g,0.429206
2,5,13,2,5,10,g,0.625793
3,5,13,3,5,10,g,0.479038
4,5,13,4,5,10,g,0.295873
5,5,13,5,5,10,g,0.474021
6,5,13,6,5,10,g,0.286235
7,5,13,7,5,10,g,0.379051
8,5,13,8,5,10,g,0.542971
9,5,13,9,5,10,g,0.561462
10,5,13,10,5,10,g,0.391165
11,5,13,11,5,10,g,0.449704
12,5,13,12,5,10,g,0.403100
13,5,13,13,5,10,g,0.401266
14,5,13,14,5,10,g,0.335323
0,5,13,0,5,11,g,0.261302
1,5,13,1,5,11,g,0.531037
2,5,13,2,5,11,g,0.614150
3,5,13,3,5,11,g,0.442426
4,5,13,4,5,11,g,0.402283
5,5,13,5,5,11,g,0.502824
6,5,13,6,5,11,g,0.365257
7,5,13,7,5,11,g,0.345674
8,5,13,8,5,11,g,0.524370
9,5,13,9,5,11,g,0.599350
10,5,13,10,5,11,g,0.531236
11,5,13,11,5,11,g,0.403283
12,5,13,12,5,11,g,0.431500
13,5,13,13,5,11,g,0.412393
14,5,13,14,5,11,g,0.530307
0,5,13,0,5,12,g,0.202343
1,5,13,1,5,12,g,0.217626
2,5,13,2,5,12,g,0.262977
3,5,13,3,5,12,g,0.326534
4,5,13,4,5,12,g,0.243682
5,5,13,5,5,12,g,0.221879
6,5,13,6,5,12,g,0.311937
7,5,13,7,5,12,g,0.252469
8,5,13,8,5,12,g,0.414766
9,5,13,9,5,12,g,0.314037
10,5,13,10,5,12,g,0.194442
11,5,13,11,5,12,g,0.148841
12,5,13,12,5,12,g,0.271086
13,5,13,13,5,12,g,0.369786
14,5,13,14,5,12,g,0.131639
0,5,13,0,5,14,g,0.180738
1,5,13,1,5,14,g,0.192517
2,5,13,2,5,14,g,0.251568
3,5,13,3,5,14,g,0.531280
4,5,13,4,5,14,g,0.280669
5,5,13,5,5,14,g,0.383351
6,5,13,6,5,14,g,0.294292
7,5,13,7,5,14,g,0.295574
8,5,13,8,5,14,g,0.215035
9,5,13,9,5,14,g,0.266828
10,5,13,10,5,14,g,0.257755
11,5,13,11,5,14,g,0.201314
12,5,13,12,5,14,g,0.282834
13,5,13,13,5,14,g,0.378174
14,5,13,14,5,14,g,0.439398
0,5,13,0,5,15,g,0.265910
1,5,13,1,5,15,g,0.173897
2,5,13,2,5,15,g,0.246556
3,5,13,3,5,15,g,0.241911
4,5,13,4,5,15,g,0.238735
5,5,13,5,5,15,g,0.304384
6,5,13,6,5,15,g,0.413561
7,5,13,7,5,15,g,0.278842
8,5,13,8,5,15,g,0.329360
9,5,13,9,5,15,g,0.273952
10,5,13,10,5,15,g,0.284807
11,5,13,11,5,15,g,0.190689
12,5,13,12,5,15,g,0.402969
13,5,13,13,5,15,g,0.278714
14,5,13,14,5,15,g,0.511896
0,5,14,0,0,14,k,0.372719
1,5,14,1,0,14,k,0.366069
2,5,14,2,0,14,k,0.291567
3,5,14,3,0,14,k,0.513398
4,5,14,4,0,14,k,0.387629
5,5,14,5,0,14,k,0.417959
6,5,14,6,0,14,k,0.422365
7,5,14,7,0,14,k,0.353259
8,5,14,8,0,14,k,0.236594
9,5,14,9,0,14,k,0.397786
10,5,14,10,0,14,k,0.424014
11,5,14,11,0,14,k,0.333952
12,5,14,12,0,14,k,0.294049
13,5,14,13,0,14,k,0.458254
14,5,14,14,0,14,k,0.446868
0,5,14,0,0,14,k,0.380068
1,5,14,1,0,14,k,0.361373
2,5,14,2,0,14,k,0.287526
3,5,14,3,0,14,k,0.517999
4,5,14,4,0,14,k,0.384473
5,5,14,5,0,14,k,0.437583
6,5,14,6,0,14,k,0.421424
7,5,14,7,0,14,k,0.349872
8,5,14,8,0,14,k,0.245786
9,5,14,9,0,14,k,0.406216
10,5,14,10,0,14,k,0.422878
11,5,14,11,0,14,k,0.329070
12,5,14,12,0,14,k,0.295849
13,5,14,13,0,14,k,0.442104
14,5,14,14,0,14,k,0.435953
0,5,14,0,0,14,k,0.375672
1,5,14,1,0,14,k,0.361935
2,5,14,2,0,14,k,0.294451
3,5,14,3,0,14,k,0.536180
4,5,14,4,0,14,k,0.407620
5,5,14,5,0,14,k,0.423462
6,5,14,6,0,14,k,0.436345
7,5,14,7,0,14,k,0.347110
8,5,14,8,0,14,k,0.245909
9,5,14,9,0,14,k,0.416101
10,5,14,10,0,14,k,0.422706
11,5,14,11,0,14,k,0.334944
12,5,14,12,0,14,k,0.302112
13,5,14,13,0,14,k,0.467944
14,5,14,14,0,14,k,0.446658
0,5,14,0,1,14,k,0.432302
1,5,14,1,1,14,k,0.310011
2,5,14,2,1,14,k,0.288246
3,5,14,3,1,14,k,0.501410
4,5,14,4,1,14,k,0.384487
5,5,14,5,1,14,k,0.444892
6,5,14,6,1,14,k,0.365086
7,5,14,7,1,14,k,0.433193
8,5,14,8,1,14,k,0.193756
9,5,14,9,1,14,k,0.387715
10,5,14,10,1,14,k,0.446838
11,5,14,11,1,14,k,0.344051
12,5,14,12,1,14,k,0.330999
13,5,14,13,1,14,k,0.453646
14,5,14,14,1,14,k,0.449212
0,5,14,0,1,14,k,0.427280
1,5,14,1,1,14,k,0.302889
2,5,14,2,1,14,k,0.297552
3,5,14,3,1,14,k,0.504042
4,5,14,4,1,14,k,0.393966
5,5,14,5,1,14,k,0.426620
6,5,14,6,1,14,k,0.375800
7,5,14,7,1,14,k,0.432195
8,5,14,8,1,14,k,0.194198
9,5,14,9,1,14,k,0.379277
10,5,14,10,1,14,k,0.434325
11,5,14,11,1,14,k,0.348356
12,5,14,12,1,14,k,0.330634
13,5,14,13,1,14,k,0.451922
14,5,14,14,1,14,k,0.442442
0,5,14,0,1,14,k,0.422484
1,5,14,1,1,14,k,0.299865
2,5,14,2,1,14,k,0.289347
3,5,14,3,1,14,k,0.499482
4,5,14,4,1,14,k,0.387147
5,5,14,5,1,14,k,0.427133
6,5,14,6,1,14,k,0.373991
7,5,14,7,1,14,k,0.437993
8,5,14,8,1,14,k,0.188894
9,5,14,9,1,14,k,0.376177
10,5,14,10,1,14,k,0.426578
11,5,14,11,1,14,k,0.347715
12,5,14,12,1,14,k,0.344151
13,5,14,13,1,14,k,0.452016
14,5,14,14,1,14,k,0.436058
0,5,14,0,2,14,k,0.357001
1,5,14,1,2,14,k,0.304771
2,5,14,2,2,14,k,0.344607
3,5,14,3,2,14,k,0.505600
4,5,14,4,2,14,k,0.331875
5,5,14,5,2,14,k,0.451547
6,5,14,6,2,14,k,0.454120
7,5,14,7,2,14,k,0.347101
8,5,14,8,2,14,k,0.251287
9,5,14,9,2,14,k,0.391054
10,5,14,10,2,14,k,0.476979
11,5,14,11,2,14,k,0.356872
12,5,14,12,2,14,k,0.295644
13,5,14,13,2,14,k,0.447038
14,5,14,14,2,14,k,0.469852
0,5,14,0,2,14,k,0.339568
1,5,14,1,2,14,k,0.297870
2,5,14,2,2,14,k,0.336931
3,5,14,3,2,14,k,0.511142
4,5,14,4,2,14,k,0.330012
5,5,14,5,2,14,k,0.456725
6,5,14,6,2,14,k,0.437296
7,5,14,7,2,14,k,0.340535
8,5,14,8,2,14,k,0.239299
9,5,14,9,2,14,k,0.393527
10,5,14,10,2,14,k,0.486665
11,5,14,11,2,14,k,0.350435
12,5,14,12,2,14,k,0.291102
13,5,14,13,2,14,k,0.446761
14,5,14,14,2,14,k,0.450383
0,5,14,0,2,14,k,0.337303
1,5,14,1,2,14,k,0.306557
2,5,14,2,2,14,k,0.347446
3,5,14,3,2,14,k,0.506479
4,5,14,4,2,14,k,0.334520
5,5,14,5,2,14,k,0.458081
6,5,14,6,2,14,k,0.427829
7,5,14,7,2,14,k,0.344566
8,5,14,8,2,14,k,0.254115
9,5,14,9,2,14,k,0.385706
10,5,14,10,2,14,k,0.474034
11,5,14,11,2,14,k,0.337419
12,5,14,12,2,14,k,0.301251
13,5,14,13,2,14,k,0.446635
14,5,14,14,2,14,k,0.449443
0,5,14,0,3,14,k,0.363526
1,5,14,1,3,14,k,0.263567
2,5,14,2,3,14,k,0.261115
3,5,14,3,3,14,k,0.550719
4,5,14,4,3,14,k,0.293924
5,5,14,5,3,14,k,0.419837
6,5,14,6,3,14,k,0.452597
7,5,14,7,3,14,k,0.378220
8,5,14,8,3,14,k,0.201174
9,5,14,9,3,14,k,0.349747
10,5,14,10,3,14,k,0.411130
11,5,14,11,3,14,k,0.358357
12,5,14,12,3,14,k,0.377333
13,5,14,13,3,14,k,0.426018
14,5,14,14,3,14,k,0.432386
0,5,14,0,3,14,k,0.381999
1,5,14,1,3,14,k,0.258698
2,5,14,2,3,14,k,0.263330
3,5,14,3,3,14,k,0.549149
4,5,14,4,3,14,k,0.293199
5,5,14,5,3,14,k,0.414347
6,5,14,6,3,14,k,0.457954
7,5,14,7,3,14,k,0.385958
8,5,14,8,3,14,k,0.204015
9,5,14,9,3,14,k,0.351477
10,5,14,10,3,14,k,0.410378
11,5,14,11,3,14,k,0.361149
12,5,14,12,3,14,k,0.358089
13,5,14,13,3,14,k,0.426338
14,5,14,14,3,14,k,0.440804
0,5,14,0,3,14,k,0.371829
1,5,14,1,3,14,k,0.266065
2,5,14,2,3,14,k,0.259673
3,5,14,3,3,14,k,0.551215
4,5,14,4,3,14,k,0.318902
5,5,14,5,3,14,k,0.408311
6,5,14,6,3,14,k,0.450357
7,5,14,7,3,14,k,0.383294
8,5,14,8,3,14,k,0.199815
9,5,14,9,3,14,k,0.345359
10,5,14,10,3,14,k,0.407131
11,5,14,11,3,14,k,0.360061
12,5,14,12,3,14,k,0.375768
13,5,14,13,3,14,k,0.421634
14,5,14,14,3,14,k,0.449257
0,5,14,0,4,14,k,0.335575
1,5,14,1,4,14,k,0.345873
2,5,14,2,4,14,k,0.344176
3,5,14,3,4,14,k,0.494346
4,5,14,4,4,14,k,0.401634
5,5,14,5,4,14,k,0.451515
6,5,14,6,4,14,k,0.427014
7,5,14,7,4,14,k,0.374369
8,5,14,8,4,14,k,0.256078
9,5,14,9,4,14,k,0.346930
10,5,14,10,4,14,k,0.441663
11,5,14,11,4,14,k,0.407007
12,5,14,12,4,14,k,0.269640
13,5,14,13,4,14,k,0.446522
14,5,14,14,4,14,k,0.423012
0,5,14,0,4,14,k,0.320839
1,5,14,1,4,14,k,0.370360
2,5,14,2,4,14,k,0.346071
3,5,14,3,4,14,k,0.500684
4,5,14,4,4,14,k,0.387539
5,5,14,5,4,14,k,0.455939
6,5,14,6,4,14,k,0.430656
7,5,14,7,4,14,k,0.373353
8,5,14,8,4,14,k,0.247561
9,5,14,9,4,14,k,0.333469
10,5,14,10,4,14,k,0.443408
11,5,14,11,4,14,k,0.392960
12,5,14,12,4,14,k,0.293379
13,5,14,13,4,14,k,0.446650
14,5,14,14,4,14,k,0.416120
0,5,14,0,4,14,k,0.314802
1,5,14,1,4,14,k,0.364902
2,5,14,2,4,14,k,0.337950
3,5,14,3,4,14,k,0.477705
4,5,14,4,4,14,k,0.384275
5,5,14,5,4,14,k,0.459051
6,5,14,6,4,14,k,0.425028
7,5,14,7,4,14,k,0.375338
8,5,14,8,4,14,k,0.251119
9,5,14,9,4,14,k,0.335625
10,5,14,10,4,14,k,0.433657
11,5,14,11,4,14,k,0.394299
12,5,14,12,4,14,k,0.301167
13,5,14,13,4,14,k,0.466803
14,5,14,14,4,14,k,0.410483
0,5,14,0,5,0,g,0.467154
1,5,14,1,5,0,g,0.437413
2,5,14,2,5,0,g,0.565255
3,5,14,3,5,0,g,0.538320
4,5,14,4,5,0,g,0.440812
5,5,14,5,5,0,g,0.451902
6,5,14,6,5,0,g,0.425620
7,5,14,7,5,0,g,0.494613
8,5,14,8,5,0,g,0.255150
9,5,14,9,5,0,g,0.406667
10,5,14,10,5,0,g,0.632853
11,5,14,11,5,0,g,0.555966
12,5,14,12,5,0,g,0.478431
13,5,14,13,5,0,g,0.404594
14,5,14,14,5,0,g,0.621359
0,5,14,0,5,1,g,0.387902
1,5,14,1,5,1,g,0.452201
2,5,14,2,5,1,g,0.348385
3,5,14,3,5,1,g,0.466972
4,5,14,4,5,1,g,0.432473
5,5,14,5,5,1,g,0.469967
6,5,14,6,5,1,g,0.393328
7,5,14,7,5,1,g,0.405552
8,5,14,8,5,1,g,0.334046
9,5,14,9,5,1,g,0.484571
10,5,14,10,5,1,g,0.586157
11,5,14,11,5,1,g,0.390855
12,5,14,12,5,1,g,0.509669
13,5,14,13,5,1,g,0.487719
14,5,14,14,5,1,g,0.412874
0,5,14,0,5,2,g,0.485439
1,5,14,1,5,2,g,0.465495
2,5,14,2,5,2,g,0.320495
3,5,14,3,5,2,g,0.927290
4,5,14,4,5,2,g,0.315141
5,5,14,5,5,2,g,0.722587
6,5,14,6,5,2,g,0.376755
7,5,14,7,5,2,g,0.667132
8,5,14,8,5,2,g,0.340518
9,5,14,9,5,2,g,0.584569
10,5,14,10,5,2,g,0.519174
11,5,14,11,5,2,g,0.291889
12,5,14,12,5,2,g,0.532952
13,5,14,13,5,2,g,0.611006
14,5,14,14,5,2,g,0.424701
0,5,14,0,5,3,g,0.308561
1,5,14,1,5,3,g,0.355681
2,5,14,2,5,3,g,0.638572
3,5,14,3,5,3,g,0.685600
4,5,14,4,5,3,g,0.327947
5,5,14,5,5,3,g,0.612320
6,5,14,6,5,3,g,0.387138
7,5,14,7,5,3,g,0.484043
8,5,14,8,5,3,g,0.260309
9,5,14,9,5,3,g,0.379667
10,5,14,10,5,3,g,0.642572
11,5,14,11,5,3,g,0.390307
12,5,14,12,5,3,g,0.595072
13,5,14,13,5,3,g,0.462849
14,5,14,14,5,3,g,0.474617
0,5,14,0,5,4,g,0.477277
1,5,14,1,5,4,g,0.467756
2,5,14,2,5,4,g,0.254693
3,5,14,3,5,4,g,0.455199
4,5,14,4,5,4,g,0.351449
5,5,14,5,5,4,g,0.456188
6,5,14,6,5,4,g,0.641731
7,5,14,7,5,4,g,0.389116
8,5,14,8,5,4,g,0.210474
9,5,14,9,5,4,g,0.501766
10,5,14,10,5,4,g,0.410545
11,5,14,11,5,4,g,0.309032
12,5,14,12,5,4,g,0.402601
13,5,14,13,5,4,g,0.473536
14,5,14,14,5,4,g,0.622925
0,5,14,0,5,5,g,0.330717
1,5,14,1,5,5,g,0.513550
2,5,14,2,5,5,g,0.336555
3,5,14,3,5,5,g,0.381132
4,5,14,4,5,5,g,0.431127
5,5,14,5,5,5,g,0.458291
6,5,14,6,5,5,g,0.607058
7,5,14,7,5,5,g,0.354079
8,5,14,8,5,5,g,0.189938
9,5,14,9,5,5,g,0.575757
10,5,14,10,5,5,g,0.396984
11,5,14,11,5,5,g,0.381867
12,5,14,12,5,5,g,0.280573
13,5,14,13,5,5,g,0.426459
14,5,14,14,5,5,g,0.505735
0,5,14,0,5,6,g,0.401931
1,5,14,1,5,6,g,0.327272
2,5,14,2,5,6,g,0.338533
3,5,14,3,5,6,g,0.554519
4,5,14,4,5,6,g,0.430172
5,5,14,5,5,6,g,0.635665
6,5,14,6,5,6,g,0.438606
7,5,14,7,5,6,g,0.370807
8,5,14,8,5,6,g,0.431730
9,5,14,9,5,6,g,0.309675
10,5,14,10,5,6,g,0.407137
11,5,14,11,5,6,g,0.625009
12,5,14,12,5,6,g,0.467975
13,5,14,13,5,6,g,0.404891
14,5,14,14,5,6,g,0.485002
0,5,14,0,5,7,g,0.366607
1,5,14,1,5,7,g,0.295866
2,5,14,2,5,7,g,0.494613
3,5,14,3,5,7,g,0.485506
4,5,14,4,5,7,g,0.366830
5,5,14,5,5,7,g,0.521536
6,5,14,6,5,7,g,0.344099
7,5,14,7,5,7,g,0.403947
8,5,14,8,5,7,g,0.361267
9,5,14,9,5,7,g,0.330415
10,5,14,10,5,7,g,0.443519
11,5,14,11,5,7,g,0.448230
12,5,14,12,5,7,g,0.519937
13,5,14,13,5,7,g,0.374774
14,5,14,14,5,7,g,0.571628
0,5,14,0,5,8,g,0.370215
1,5,14,1,5,8,g,0.483168
2,5,14,2,5,8,g,0.371989
3,5,14,3,5,8,g,0.454710
4,5,14,4,5,8,g,0.542765
5,5,14,5,5,8,g,0.464132
6,5,14,6,5,8,g,0.363667
7,5,14,7,5,8,g,0.554806
8,5,14,8,5,8,g,0.278691
9,5,14,9,5,8,g,0.604132
10,5,14,10,5,8,g,0.565440
11,5,14,11,5,8,g,0.357848
12,5,14,12,5,8,g,0.372508
13,5,14,13,5,8,g,0.695335
14,5,14,14,5,8,g,0.699528
0,5,14,0,5,9,g,0.696312
1,5,14,1,5,9,g,0.531147
2,5,14,2,5,9,g,0.271139
3,5,14,3,5,9,g,0.662539
4,5,14,4,5,9,g,0.429223
5,5,14,5,5,9,g,0.539359
6,5,14,6,5,9,g,0.486978
7,5,14,7,5,9,g,0.463641
8,5,14,8,5,9,g,0.271940
9,5,14,9,5,9,g,0.344811
10,5,14,10,5,9,g,0.496441
11,5,14,11,5,9,g,0.394166
12,5,14,12,5,9,g,0.318152
13,5,14,13,5,9,g,0.713070
14,5,14,14,5,9,g,0.578496
0,5,14,0,5,10,g,0.774762
1,5,14,1,5,10,g,0.382236
2,5,14,2,5,10,g,0.535614
3,5,14,3,5,10,g,0.543293
4,5,14,4,5,10,g,0.457917
5,5,14,5,5,10,g,0.404921
6,5,14,6,5,10,g,0.678278
7,5,14,7,5,10,g,0.583333
8,5,14,8,5,10,g,0.273508
9,5,14,9,5,10,g,0.504971
10,5,14,10,5,10,g,0.313482
11,5,14,11,5,10,g,0.527852
12,5,14,12,5,10,g,0.528397
13,5,14,13,5,10,g,0.537959
14,5,14,14,5,10,g,0.384592
0,5,14,0,5,11,g,0.488527
1,5,14,1,5,11,g,0.573343
2,5,14,2,5,11,g,0.576526
3,5,14,3,5,11,g,0.466005
4,5,14,4,5,11,g,0.482655
5,5,14,5,5,11,g,0.442117
6,5,14,6,5,11,g,0.495422
7,5,14,7,5,11,g,0.442134
8,5,14,8,5,11,g,0.590209
9,5,14,9,5,11,g,0.494112
10,5,14,10,5,11,g,0.540837
11,5,14,11,5,11,g,0.405763
12,5,14,12,5,11,g,0.479581
13,5,14,13,5,11,g,0.590050
14,5,14,14,5,11,g,0.460436
0,5,14,0,5,12,g,0.267293
1,5,14,1,5,12,g,0.506140
2,5,14,2,5,12,g,0.307773
3,5,14,3,5,12,g,0.402468
4,5,14,4,5,12,g,0.275315
5,5,14,5,5,12,g,0.265127
6,5,14,6,5,12,g,0.256638
7,5,14,7,5,12,g,0.200871
8,5,14,8,5,12,g,0.314394
9,5,14,9,5,12,g,0.343478
10,5,14,10,5,12,g,0.405049
11,5,14,11,5,12,g,0.174043
12,5,14,12,5,12,g,0.224491
13,5,14,13,5,12,g,0.410690
14,5,14,14,5,12,g,0.232860
0,5,14,0,5,13,g,0.169136
1,5,14,1,5,13,g,0.201766
2,5,14,2,5,13,g,0.290265
3,5,14,3,5,13,g,0.431910
4,5,14,4,5,13,g,0.212891
5,5,14,5,5,13,g,0.365625
6,5,14,6,5,13,g,0.287374
7,5,14,7,5,13,g,0.388782
8,5,14,8,5,13,g,0.195749
9,5,14,9,5,13,g,0.277378
10,5,14,10,5,13,g,0.335768
11,5,14,11,5,13,g,0.190266
12,5,14,12,5,13,g,0.271079
13,5,14,13,5,13,g,0.432396
14,5,14,14,5,13,g,0.378063
0,5,14,0,5,15,g,0.274872
1,5,14,1,5,15,g,0.224539
2,5,14,2,5,15,g,0.215832
3,5,14,3,5,15,g,0.508347
4,5,14,4,5,15,g,0.257969
5,5,14,5,5,15,g,0.341172
6,5,14,6,5,15,g,0.325823
7,5,14,7,5,15,g,0.416945
8,5,14,8,5,15,g,0.229767
9,5,14,9,5,15,g,0.358819
10,5,14,10,5,15,g,0.262211
11,5,14,11,5,15,g,0.220907
12,5,14,12,5,15,g,0.376073
13,5,14,13,5,15,g,0.242531
14,5,14,14,5,15,g,0.267782
0,5,15,0,0,15,k,0.416263
1,5,15,1,0,15,k,0.271241
2,5,15,2,0,15,k,0.421611
3,5,15,3,0,15,k,0.384127
4,5,15,4,0,15,k,0.308007
5,5,15,5,0,15,k,0.320859
6,5,15,6,0,15,k,0.445567
7,5,15,7,0,15,k,0.286618
8,5,15,8,0,15,k,0.350662
9,5,15,9,0,15,k,0.371963
10,5,15,10,0,15,k,0.282696
11,5,15,11,0,15,k,0.330728
12,5,15,12,0,15,k,0.382670
13,5,15,13,0,15,k,0.418784
14,5,15,14,0,15,k,0.389922
0,5,15,0,0,15,k,0.428418
1,5,15,1,0,15,k,0.272498
2,5,15,2,0,15,k,0.424076
3,5,15,3,0,15,k,0.376825
4,5,15,4,0,15,k,0.311917
5,5,15,5,0,15,k,0.334803
6,5,15,6,0,15,k,0.436717
7,5,15,7,0,15,k,0.293409
8,5,15,8,0,15,k,0.362766
9,5,15,9,0,15,k,0.387216
10,5,15,10,0,15,k,0.286307
11,5,15,11,0,15,k,0.356386
12,5,15,12,0,15,k,0.388696
13,5,15,13,0,15,k,0.416033
14,5,15,14,0,15,k,0.389583
0,5,15,0,0,15,k,0.406470
1,5,15,1,0,15,k,0.266764
2,5,15,2,0,15,k,0.423803
3,5,15,3,0,15,k,0.382873
4,5,15,4,0,15,k,0.298999
5,5,15,5,0,15,k,0.320640
6,5,15,6,0,15,k,0.446886
7,5,15,7,0,15,k,0.289542
8,5,15,8,0,15,k,0.363199
9,5,15,9,0,15,k,0.376883
10,5,15,10,0,15,k,0.286481
11,5,15,11,0,15,k,0.339790
12,5,15,12,0,15,k,0.387217
13,5,15,13,0,15,k,0.406307
14,5,15,14,0,15,k,0.397990
0,5,15,0,1,15,k,0.396419
1,5,15,1,1,15,k,0.243005
2,5,15,2,1,15,k,0.406355
3,5,15,3,1,15,k,0.357522
4,5,15,4,1,15,k,0.342381
5,5,15,5,1,15,k,0.294359
6,5,15,6,1,15,k,0.434206
7,5,15,7,1,15,k,0.295566
8,5,15,8,1,15,k,0.402022
9,5,15,9,1,15,k,0.416479
10,5,15,10,1,15,k,0.376346
11,5,15,11,1,15,k,0.245134
12,5,15,12,1,15,k,0.338594
13,5,15,13,1,15,k,0.365547
14,5,15,14,1,15,k,0.354324
0,5,15,0,1,15,k,0.394500
1,5,15,1,1,15,k,0.247830
2,5,15,2,1,15,k,0.402127
3,5,15,3,1,15,k,0.352550
4,5,15,4,1,15,k,0.350333
5,5,15,5,1,15,k,0.302709
6,5,15,6,1,15,k,0.444645
7,5,15,7,1,15,k,0.304966
8,5,15,8,1,15,k,0.411622
9,5,15,9,1,15,k,0.407603
10,5,15,10,1,15,k,0.380951
11,5,15,11,1,15,k,0.253586
12,5,15,12,1,15,k,0.342884
13,5,15,13,1,15,k,0.362611
14,5,15,14,1,15,k,0.368001
0,5,15,0,1,15,k,0.394381
1,5,15,1,1,15,k,0.245096
2,5,15,2,1,15,k,0.400093
3,5,15,3,1,15,k,0.359913
4,5,15,4,1,15,k,0.344540
5,5,15,5,1,15,k,0.291994
6,5,15,6,1,15,k,0.443943
7,5,15,7,1,15,k,0.302746
8,5,15,8,1,15,k,0.406376
9,5,15,9,1,15,k,0.401755
10,5,15,10,1,15,k,0.390181
11,5,15,11,1,15,k,0.230844
12,5,15,12,1,15,k,0.331606
13,5,15,13,1,15,k,0.374352
14,5,15,14,1,15,k,0.362594
0,5,15,0,2,15,k,0.333568
1,5,15,1,2,15,k,0.216267
2,5,15,2,2,15,k,0.463399
3,5,15,3,2,15,k,0.420595
4,5,15,4,2,15,k,0.297970
5,5,15,5,2,15,k,0.326308
6,5,15,6,2,15,k,0.445108
7,5,15,7,2,15,k,0.305985
8,5,15,8,2,15,k,0.391715
9,5,15,9,2,15,k,0.389147
10,5,15,10,2,15,k,0.327688
11,5,15,11,2,15,k,0.316814
12,5,15,12,2,15,k,0.314005
13,5,15,13,2,15,k,0.378630
14,5,15,14,2,15,k,0.331363
0,5,15,0,2,15,k,0.349267
1,5,15,1,2,15,k,0.218392
2,5,15,2,2,15,k,0.470563
3,5,15,3,2,15,k,0.414661
4,5,15,4,2,15,k,0.294457
5,5,15,5,2,15,k,0.311647
6,5,15,6,2,15,k,0.434715
7,5,15,7,2,15,k,0.309766
8,5,15,8,2,15,k,0.379505
9,5,15,9,2,15,k,0.398685
10,5,15,10,2,15,k,0.328932
11,5,15,11,2,15,k,0.302506
12,5,15,12,2,15,k,0.318001
13,5,15,13,2,15,k,0.372262
14,5,15,14,2,15,k,0.347044
0,5,15,0,2,15,k,0.352739
1,5,15,1,2,15,k,0.204973
2,5,15,2,2,15,k,0.454940
3,5,15,3,2,15,k,0.402482
4,5,15,4,2,15,k,0.296252
5,5,15,5,2,15,k,0.314987
6,5,15,6,2,15,k,0.450906
7,5,15,7,2,15,k,0.316844
8,5,15,8,2,15,k,0.370469
9,5,15,9,2,15,k,0.406716
10,5,15,10,2,15,k,0.319014
11,5,15,11,2,15,k,0.301944
