sg,sr,sc,dg,dr,dc,color,bytes,job0,job1,job2,job3,job4,job5,job6,job7
14,2,10,14,1,10,k,46.741632,0.000000,0.000000,0.069372,0.000000,0.000000,0.423817,0.000000,46.248443
15,2,10,15,1,10,k,39.345050,0.012025,0.030094,0.080608,23.642173,1.461402,1.530084,2.808447,9.780217
0,2,10,0,2,0,g,54.504326,47.474504,0.033010,0.014088,0.380287,6.237396,0.016673,0.000000,0.348367
1,2,10,1,2,0,g,95.601094,86.478060,0.001082,0.005168,0.702168,8.099533,0.002519,0.014368,0.298196
2,2,10,2,2,0,g,16.648384,3.282078,2.309208,0.010105,0.816570,9.789553,0.005522,0.077101,0.358247
3,2,10,3,2,0,g,33.364633,11.159997,2.311042,0.016047,2.457734,16.524150,0.016117,0.204173,0.675375
4,2,10,4,2,0,g,187.580426,10.150951,0.024620,0.010882,166.344995,9.087786,0.013732,1.422445,0.525014
5,2,10,5,2,0,g,112.001529,16.761312,0.007219,0.017454,1.371749,12.676481,0.021566,80.411569,0.734178
6,2,10,6,2,0,g,163.143288,15.662307,0.003560,0.014379,102.271397,12.507520,0.011023,32.132816,0.540286
7,2,10,7,2,0,g,326.546847,11.054164,0.004949,0.007784,293.593441,9.323701,0.003655,12.144181,0.414972
8,2,10,8,2,0,g,178.307936,11.968514,0.003488,0.010924,145.162501,9.531874,0.013284,9.024039,2.593312
9,2,10,9,2,0,g,181.561358,9.549154,0.005652,0.003616,0.931981,167.845703,0.011481,0.179452,3.034318
10,2,10,10,2,0,g,203.680544,14.795075,0.006225,0.003517,0.990232,187.340297,0.019446,0.282519,0.243232
11,2,10,11,2,0,g,79.242068,14.621397,0.006158,1.079336,1.353228,25.977860,0.022046,0.354298,35.827744
12,2,10,12,2,0,g,23.129588,12.131835,0.007097,2.160704,1.730642,6.406799,0.018463,0.291367,0.382681
13,2,10,13,2,0,g,35.810797,20.122832,0.013580,2.315686,3.003889,9.285129,0.064337,0.335052,0.670292
14,2,10,14,2,0,g,45.969497,19.955349,0.009825,1.306271,2.512748,16.411353,1.734734,0.542492,3.496723
15,2,10,15,2,0,g,29.579071,11.653052,0.002555,0.010936,1.564068,11.166175,4.499201,0.155697,0.527387
0,2,10,0,2,1,g,97.657014,89.807068,0.004106,0.005977,0.300724,7.195958,0.009262,0.020695,0.313223
1,2,10,1,2,1,g,52.476210,44.111431,0.009817,0.009505,0.281711,7.753683,0.000000,0.000000,0.310063
2,2,10,2,2,1,g,18.567419,3.808443,2.000710,0.006837,0.767246,11.578855,0.001863,0.055987,0.347477
3,2,10,3,2,1,g,31.416311,11.165546,2.061289,0.014240,1.819840,15.415655,0.008458,0.309108,0.622175
4,2,10,4,2,1,g,133.206012,11.043544,0.010261,0.003550,110.307698,8.713178,0.010513,2.743878,0.373390
5,2,10,5,2,1,g,102.635301,15.502424,0.004761,0.007405,0.571372,11.842189,0.008021,74.236395,0.462734
6,2,10,6,2,1,g,156.171871,13.967696,0.007532,0.005259,96.439434,9.659108,0.009246,35.705262,0.378335
7,2,10,7,2,1,g,141.335821,11.897470,0.008499,0.006591,114.613168,8.694658,1.968896,3.808639,0.337899
8,2,10,8,2,1,g,100.925301,12.255890,0.006666,0.006487,52.873864,9.115269,0.013552,0.303854,26.349718
9,2,10,9,2,1,g,132.579987,10.617060,0.005671,0.001054,0.110219,91.301691,0.005914,0.283377,30.255002
10,2,10,10,2,1,g,164.903300,13.770524,0.006078,0.000000,0.000000,148.191099,0.011053,0.340738,2.583809
11,2,10,11,2,1,g,47.796138,13.762932,0.007288,5.380843,0.164594,26.406590,0.008448,0.365534,1.699910
12,2,10,12,2,1,g,22.394732,12.602797,0.010359,2.032000,0.747523,4.373519,0.010418,0.317843,2.300272
13,2,10,13,2,1,g,72.894810,19.709401,0.009153,0.686773,1.814431,9.189052,0.034897,0.424423,41.026680
14,2,10,14,2,1,g,100.681988,19.264101,0.012603,1.456855,62.273605,13.890031,0.175106,0.538422,3.071265
15,2,10,15,2,1,g,31.764405,12.496814,0.010919,0.004496,1.464122,11.080936,4.667545,0.690102,1.349472
0,2,10,0,2,2,g,69.241527,61.987714,0.082165,0.242370,0.377082,6.125912,0.009572,0.031016,0.385696
1,2,10,1,2,2,g,82.637088,73.029646,0.039047,0.002937,0.682297,8.511686,0.000000,0.017985,0.353490
2,2,10,2,2,2,g,43.287239,31.517997,1.054665,0.005458,0.591141,9.682204,0.000000,0.000000,0.435774
3,2,10,3,2,2,g,71.376203,7.615485,0.831064,0.013696,49.139308,13.024976,0.000000,0.134415,0.617259
4,2,10,4,2,2,g,176.295849,8.031670,0.006236,0.005010,156.173299,9.366889,0.000000,2.332241,0.380504
5,2,10,5,2,2,g,146.914884,10.973571,0.003874,0.005909,61.728794,11.325137,0.000000,62.356524,0.521075
6,2,10,6,2,2,g,161.279320,9.710935,0.008304,0.007031,104.785545,10.104239,0.000000,36.195553,0.467712
7,2,10,7,2,2,g,127.592212,8.761484,0.005186,0.005808,111.116495,7.139843,0.000233,0.241380,0.321783
8,2,10,8,2,2,g,108.549042,9.473389,0.004365,0.006574,84.354884,8.752483,2.707085,0.203561,3.046701
9,2,10,9,2,2,g,136.322843,7.714201,0.006955,0.001478,0.796022,82.890085,0.000000,0.232890,44.681212
10,2,10,10,2,2,g,190.448142,9.734541,0.006012,0.000000,0.527686,179.974374,0.000000,0.205530,0.000000
11,2,10,11,2,2,g,124.243399,9.353462,0.005823,0.297633,1.008400,113.301011,0.000000,0.246404,0.030667
12,2,10,12,2,2,g,24.165835,9.049470,0.005641,2.094011,1.540562,11.045331,0.000000,0.268881,0.161940
13,2,10,13,2,2,g,29.719719,14.595137,0.013875,2.284995,2.468115,8.181927,0.056410,0.421901,1.697357
14,2,10,14,2,2,g,37.011301,14.103605,0.011342,1.300114,2.654949,13.244227,1.760942,0.645875,3.290247
15,2,10,15,2,2,g,49.412292,13.071451,0.006942,0.011365,1.453020,24.525809,2.991567,6.493328,0.858810
0,2,10,0,2,3,g,81.316444,73.201310,0.042672,0.004854,1.529502,6.063759,0.009052,0.093054,0.372242
1,2,10,1,2,3,g,53.448069,41.948116,0.257863,0.003024,2.286138,8.027173,0.000000,0.582357,0.343400
2,2,10,2,2,3,g,47.869034,33.024312,0.831601,0.006138,3.234535,10.197862,0.000000,0.116123,0.458463
3,2,10,3,2,3,g,50.246311,0.000000,0.436902,0.012161,2.015068,11.494812,0.000000,35.713750,0.573619
4,2,10,4,2,3,g,260.734916,0.371215,0.001369,0.005788,251.091929,8.141111,0.000000,0.776135,0.347369
5,2,10,5,2,3,g,91.528592,1.100010,0.007747,0.011398,4.047565,12.114028,0.000000,73.735372,0.512472
6,2,10,6,2,3,g,183.010135,0.803452,0.003477,0.009094,168.998471,10.673355,0.000000,2.087100,0.435186
7,2,10,7,2,3,g,126.638811,0.802145,0.004639,0.004486,89.263583,7.728357,0.000627,28.458838,0.376135
8,2,10,8,2,3,g,161.796386,0.521020,0.002922,0.007222,147.856214,8.032151,2.478400,0.137456,2.761000
9,2,10,9,2,3,g,143.725196,0.750415,0.006421,0.000816,2.406035,98.586570,0.000000,0.260840,41.714099
10,2,10,10,2,3,g,286.655053,0.698568,0.004873,0.000000,2.557740,282.726524,0.000000,0.192838,0.474511
11,2,10,11,2,3,g,92.087432,0.792090,0.006038,0.053359,3.363332,28.311936,0.000000,0.301804,59.258874
12,2,10,12,2,3,g,12.054706,0.842678,0.008370,2.206031,4.177870,4.333142,0.000000,0.355186,0.131429
13,2,10,13,2,3,g,20.803821,1.281997,0.009194,2.370660,7.646450,8.626179,0.085468,0.475730,0.308142
14,2,10,14,2,3,g,31.599973,1.490699,0.008841,1.040737,7.756946,15.618105,0.253586,0.445337,4.985721
15,2,10,15,2,3,g,79.996255,0.918047,0.004139,0.245216,64.959585,10.908809,2.299489,0.290556,0.370413
0,2,10,0,2,4,g,73.029059,61.949012,0.006872,0.003844,3.827769,6.707445,0.008639,0.180891,0.344586
1,2,10,1,2,4,g,76.248763,61.793032,0.006824,0.006585,6.700484,7.063595,0.000000,0.285278,0.392965
2,2,10,2,2,4,g,20.643030,0.445270,2.143435,0.004994,6.555277,10.771113,0.000000,0.360126,0.362815
3,2,10,3,2,4,g,133.790728,0.000000,0.008987,0.014387,118.691415,14.392844,0.000000,0.094510,0.588586
4,2,10,4,2,4,g,136.794878,0.000000,0.237395,0.003629,124.776650,8.676595,0.000000,2.732943,0.367665
5,2,10,5,2,4,g,89.211144,0.000000,0.000826,0.010626,3.319344,11.229069,0.000000,74.217323,0.433956
6,2,10,6,2,4,g,142.527712,0.000000,0.003597,0.010501,97.948593,10.807979,0.000000,33.325082,0.431961
7,2,10,7,2,4,g,134.383055,0.000000,0.012027,0.006932,124.677270,7.486833,0.132599,0.451608,1.615786
8,2,10,8,2,4,g,107.397055,0.000000,0.003355,0.007608,58.172876,8.140559,0.006368,0.214877,40.851412
9,2,10,9,2,4,g,126.864966,0.000000,0.003448,0.000679,5.837670,77.691907,0.000000,0.277685,43.053579
10,2,10,10,2,4,g,189.525660,0.000000,0.004698,0.042861,5.908954,183.333301,0.000000,0.235846,0.000000
11,2,10,11,2,4,g,99.680773,0.000000,0.010151,0.053461,8.056382,28.752366,0.000000,0.349972,62.458441
12,2,10,12,2,4,g,97.596784,0.000000,0.006998,0.423193,8.991979,87.525973,0.000000,0.464536,0.184104
13,2,10,13,2,4,g,27.106543,0.000000,0.008778,2.121394,13.492381,8.392032,0.086321,0.590470,2.415166
14,2,10,14,2,4,g,78.842708,0.000000,0.005885,1.533141,7.413490,66.305262,0.288224,0.324983,2.971722
15,2,10,15,2,4,g,34.033053,0.000000,0.168039,0.099368,7.172044,11.600779,3.251025,5.535742,6.206055
0,2,10,0,2,5,g,84.014075,72.737271,0.006592,0.004076,4.408852,6.070059,0.008990,0.449916,0.328320
1,2,10,1,2,5,g,82.343163,67.277012,0.003579,0.007465,6.481205,8.019191,0.000000,0.269827,0.284883
2,2,10,2,2,5,g,50.811315,32.017405,0.973131,0.009838,7.247026,9.896801,0.000000,0.324900,0.342214
3,2,10,3,2,5,g,27.155235,0.000000,2.091929,0.013690,9.906698,14.242126,0.000000,0.343103,0.557689
4,2,10,4,2,5,g,191.514466,0.000000,0.000270,0.004332,162.871106,8.302185,0.000000,20.034030,0.302543
5,2,10,5,2,5,g,88.072653,0.000000,0.000000,0.007252,3.660564,11.540976,0.000000,72.472703,0.391159
6,2,10,6,2,5,g,179.312908,0.000000,0.001092,0.008510,139.834520,10.619155,0.000000,28.458928,0.390704
7,2,10,7,2,5,g,143.654265,0.000000,0.005491,0.006723,133.399222,7.582443,2.148544,0.233247,0.278594
8,2,10,8,2,5,g,137.901268,0.000000,0.003508,0.003568,87.470972,8.217623,0.003077,1.849453,40.353067
9,2,10,9,2,5,g,139.516722,0.000000,0.002382,0.000926,7.454640,87.706908,0.000000,0.298072,44.053794
10,2,10,10,2,5,g,176.696814,0.000000,0.002385,0.108669,6.517324,169.771515,0.000000,0.296921,0.000000
11,2,10,11,2,5,g,202.531242,0.000000,0.003106,1.266566,7.719325,193.038594,0.000000,0.334194,0.169458
12,2,10,12,2,5,g,18.417667,0.000000,0.005648,2.099966,8.682945,5.857791,0.000000,0.471064,1.300253
13,2,10,13,2,5,g,66.675315,0.000000,0.004203,0.485323,13.931406,8.934205,0.024534,0.603156,42.692488
14,2,10,14,2,5,g,35.712755,0.000000,0.003462,0.656164,14.158492,13.672381,3.156024,0.551439,3.514792
15,2,10,15,2,5,g,48.626034,3.535462,0.003030,0.009940,10.615895,10.922331,2.479125,14.477944,6.582307
0,2,10,0,2,6,g,90.286939,78.151326,0.002505,0.004232,4.852602,6.732157,0.006358,0.201053,0.336706
1,2,10,1,2,6,g,81.148332,63.844413,0.000549,0.009503,7.818610,8.451309,0.000000,0.706257,0.317690
2,2,10,2,2,6,g,23.379419,0.361863,2.015676,0.005658,9.913557,10.331656,0.000000,0.370040,0.380969
3,2,10,3,2,6,g,33.057306,0.000000,2.058439,0.015676,13.920289,15.896496,0.000000,0.584728,0.581678
4,2,10,4,2,6,g,146.935274,0.000000,0.000954,0.008386,113.111390,8.699711,0.000000,24.835323,0.279510
5,2,10,5,2,6,g,90.696632,0.000000,0.000000,0.012753,3.913980,11.893596,0.000000,74.426430,0.449872
6,2,10,6,2,6,g,148.817116,0.000000,0.000000,0.007716,135.737753,10.336082,0.000000,2.294866,0.440699
7,2,10,7,2,6,g,143.822838,0.000000,0.000000,0.002522,134.226356,7.799769,1.469466,0.033801,0.290925
8,2,10,8,2,6,g,184.181864,0.000000,0.000000,0.006924,173.517236,7.946417,0.002918,0.997079,1.711290
9,2,10,9,2,6,g,132.753967,0.000000,0.000000,0.000701,7.801817,79.783820,0.000000,0.287073,44.880556
10,2,10,10,2,6,g,269.885033,0.000000,0.000000,0.000000,7.799639,261.617580,0.000000,0.341659,0.126155
11,2,10,11,2,6,g,126.565811,0.000000,0.000000,0.107722,8.712446,117.350332,0.000000,0.355744,0.039568
12,2,10,12,2,6,g,18.992031,0.000000,0.000000,1.937149,9.062859,7.458489,0.000000,0.380521,0.153013
13,2,10,13,2,6,g,27.512517,0.000000,0.000000,2.286589,15.567571,8.735348,0.082129,0.544399,0.296480
14,2,10,14,2,6,g,39.681586,0.000000,0.000000,2.849810,14.641998,15.047202,0.144572,0.612031,6.385973
15,2,10,15,2,6,g,42.590286,3.733855,0.090208,0.012206,12.517603,20.604037,3.777894,0.868810,0.985672
0,2,10,0,2,7,g,78.557306,66.711613,0.002655,0.012276,4.355082,6.809972,0.019032,0.203429,0.443248
1,2,10,1,2,7,g,76.129419,58.414690,0.001995,0.004948,7.735394,9.163616,0.021791,0.284547,0.502440
2,2,10,2,2,7,g,57.354755,36.102074,0.692553,0.009001,8.983935,10.592610,0.024105,0.395882,0.554594
3,2,10,3,2,7,g,31.817700,0.012369,2.177757,0.011199,12.609740,15.928834,0.025421,0.371506,0.680874
4,2,10,4,2,7,g,159.333919,0.000000,0.000917,0.014365,117.411456,8.847942,0.037820,32.442179,0.579241
5,2,10,5,2,7,g,77.706599,0.000000,0.000443,0.009146,6.975421,13.184575,0.045377,56.581198,0.910438
6,2,10,6,2,7,g,234.023119,0.000000,0.000000,0.008499,220.246806,11.185542,0.009593,2.095528,0.477150
7,2,10,7,2,7,g,148.200370,0.000000,0.000000,0.005734,108.601724,7.976922,0.084829,31.193599,0.337560
8,2,10,8,2,7,g,155.920951,0.000000,0.000000,0.006146,143.594975,7.760707,2.662402,0.064256,1.832466
9,2,10,9,2,7,g,120.009808,0.000000,0.000000,0.000924,5.177518,71.167387,0.023434,0.217886,43.422659
10,2,10,10,2,7,g,158.548521,0.000000,0.000000,0.000000,6.951152,150.715772,0.038825,0.283402,0.559369
11,2,10,11,2,7,g,101.697286,0.000000,0.000000,0.057557,8.583392,34.552639,0.043713,0.422768,58.037217
12,2,10,12,2,7,g,15.971045,0.000000,0.000000,2.158086,8.423856,4.632370,0.035835,0.328869,0.392027
13,2,10,13,2,7,g,27.204867,0.000000,0.000000,1.275299,15.112969,9.035145,0.153126,0.725998,0.902330
14,2,10,14,2,7,g,36.781297,0.000000,0.000000,0.559562,11.862194,15.246787,3.294379,0.401407,5.416969
15,2,10,15,2,7,g,23.154548,0.000000,0.000000,0.372506,7.878888,10.424556,3.503224,0.375271,0.600103
0,2,10,0,2,8,g,64.273662,34.255543,0.088463,0.006830,16.990705,6.219852,0.675943,5.529226,0.507101
1,2,10,1,2,8,g,77.739025,62.715738,0.001794,0.010795,4.993785,9.136501,0.030066,0.249194,0.601152
2,2,10,2,2,8,g,17.541679,0.000000,1.281772,0.011966,4.853634,10.376736,0.029035,0.285556,0.702980
3,2,10,3,2,8,g,20.453054,0.000000,1.263707,0.010490,4.183145,14.050275,0.016095,0.176045,0.753298
4,2,10,4,2,8,g,155.067213,0.000000,0.000719,0.009835,143.779390,9.236004,0.026435,1.445764,0.569067
5,2,10,5,2,8,g,83.390512,0.000000,0.000000,0.016767,11.532786,12.303100,0.041922,58.695750,0.800187
6,2,10,6,2,8,g,154.495300,0.000000,0.000000,0.013544,108.825268,11.148216,0.020669,33.816936,0.670667
7,2,10,7,2,8,g,243.814711,0.000000,0.000000,0.007032,235.091181,7.970125,0.003220,0.025703,0.717451
8,2,10,8,2,8,g,95.647226,0.000000,0.000000,0.004593,45.764261,7.882812,0.008328,0.000000,41.987231
9,2,10,9,2,8,g,119.878022,0.000000,0.000000,0.003277,2.528875,75.840409,0.013735,0.177617,41.314110
10,2,10,10,2,8,g,273.498885,0.000000,0.000000,0.002889,4.112230,268.466384,0.025297,0.236795,0.655290
11,2,10,11,2,8,g,248.751976,0.000000,0.000000,0.412640,5.375856,242.169369,0.034455,0.348673,0.410982
12,2,10,12,2,8,g,14.844346,0.000000,0.000000,1.124280,5.266365,7.796343,0.024865,0.260412,0.372081
13,2,10,13,2,8,g,65.350612,0.000000,0.000000,0.417256,10.883489,9.022657,0.072048,0.543535,44.411626
14,2,10,14,2,8,g,36.075797,0.000000,0.000000,0.586332,10.554750,15.457356,3.180636,0.324673,5.972052
15,2,10,15,2,8,g,20.778530,0.000000,0.000000,0.489648,4.523947,11.358672,3.606082,0.133666,0.666514
0,2,10,0,2,9,g,74.858562,63.529730,0.003393,0.020256,0.979738,9.843737,0.024220,0.000000,0.457489
1,2,10,1,2,9,g,78.027569,62.525011,0.001430,0.013184,1.162999,13.725664,0.011278,0.000000,0.588004
2,2,10,2,2,9,g,24.127183,0.730713,2.336955,0.013520,1.448206,18.907689,0.020449,0.000000,0.669651
3,2,10,3,2,9,g,34.404982,0.000000,2.312839,0.020445,4.408753,26.036288,0.018902,0.615044,0.992710
4,2,10,4,2,9,g,150.688795,0.000000,0.000000,0.016895,104.872525,15.895803,0.012958,29.254879,0.635735
5,2,10,5,2,9,g,101.614438,0.000000,0.000000,0.018665,1.235304,22.317505,0.019843,77.242108,0.781013
6,2,10,6,2,9,g,171.039058,0.000000,0.000000,0.014002,146.993684,19.866288,0.021939,3.282118,0.861028
7,2,10,7,2,9,g,167.552262,0.000000,0.000000,0.012500,154.578474,12.435523,0.007418,0.000000,0.518347
8,2,10,8,2,9,g,89.460892,0.000000,0.000000,0.008695,69.610110,13.530356,3.719539,0.000000,2.592192
9,2,10,9,2,9,g,97.870867,0.000000,0.000000,0.001050,0.134208,59.282285,0.000000,0.000000,38.453324
10,2,10,10,2,9,g,151.208354,0.000000,0.000000,0.000352,0.101643,151.071993,0.003306,0.000000,0.031059
11,2,10,11,2,9,g,120.322451,0.000000,0.000000,0.108091,0.992595,117.499878,0.016160,0.000000,1.705727
12,2,10,12,2,9,g,13.611001,0.000000,0.000000,2.259707,1.088260,8.273300,0.008429,0.000000,1.981307
13,2,10,13,2,9,g,21.269352,0.000000,0.000000,2.360979,1.734343,14.075540,0.086682,0.000000,3.011807
14,2,10,14,2,9,g,33.034376,0.000000,0.000000,0.712947,1.780508,23.836331,3.050232,0.000000,3.654358
15,2,10,15,2,9,g,22.193673,0.021575,0.030058,0.072839,1.181946,16.060299,4.104321,0.000000,0.722635
0,2,10,0,2,11,g,84.347675,70.991974,0.002982,0.011491,0.217314,12.225165,0.007716,0.000000,0.891033
1,2,10,1,2,11,g,77.343228,61.146590,0.002520,0.016020,0.370285,15.145227,0.000000,0.000000,0.662586
2,2,10,2,2,11,g,25.069354,0.304802,2.230176,0.012255,0.494401,21.254712,0.000000,0.000000,0.773009
3,2,10,3,2,11,g,34.226595,0.000000,2.369033,0.026238,1.872868,28.946827,0.000000,0.000000,1.011628
4,2,10,4,2,11,g,170.859179,0.000000,0.000581,0.019516,128.584866,18.082947,0.000000,23.428201,0.743068
5,2,10,5,2,11,g,108.313493,0.000000,0.000000,0.016045,8.351911,23.170356,0.000000,75.806404,0.968778
6,2,10,6,2,11,g,177.077853,0.000000,0.000000,0.011907,153.427601,20.130958,0.000000,2.683039,0.824349
7,2,10,7,2,11,g,152.216814,0.000000,0.000000,0.012183,133.076824,16.523991,0.031742,2.004228,0.567845
8,2,10,8,2,11,g,156.247500,0.000000,0.000000,0.013224,135.479729,18.618283,0.008888,0.000000,2.127376
9,2,10,9,2,11,g,177.016869,0.000000,0.000000,0.005503,0.120502,173.614323,0.000000,0.000000,3.276542
10,2,10,10,2,11,g,149.662951,0.000000,0.000000,0.000784,0.000000,149.622660,0.000000,0.000000,0.039507
11,2,10,11,2,11,g,134.519175,0.000000,0.000000,0.044575,0.104307,134.318394,0.000000,0.000000,0.051898
12,2,10,12,2,11,g,8.347251,0.000000,0.000000,2.155495,0.769155,5.219452,0.000000,0.000000,0.203148
13,2,10,13,2,11,g,62.449144,0.000000,0.000000,0.458844,1.031642,15.072857,0.020200,0.000000,45.865601
14,2,10,14,2,11,g,37.167138,0.000000,0.000000,0.561211,0.777050,28.641922,3.163860,0.000000,4.023094
15,2,10,15,2,11,g,52.776188,0.000000,0.103704,0.014164,0.660860,32.010917,2.473902,7.456966,10.055676
0,2,10,0,2,12,g,75.728747,63.565475,0.004466,0.008871,0.377479,10.767516,0.009777,0.443749,0.551414
1,2,10,1,2,12,g,75.746898,60.683792,0.031770,0.011688,0.372044,14.044246,0.000000,0.000000,0.603358
2,2,10,2,2,12,g,21.631434,0.972070,1.352487,0.010578,0.551280,18.111327,0.000000,0.000000,0.633691
3,2,10,3,2,12,g,57.362849,0.001826,0.977885,0.021682,1.940335,25.033644,0.000000,28.316890,1.070588
4,2,10,4,2,12,g,174.264090,0.000000,0.000000,0.013299,156.602588,15.872783,0.000000,1.182954,0.592467
5,2,10,5,2,12,g,81.802907,0.000000,0.000000,0.017163,2.458038,19.576631,0.000000,59.045163,0.705912
6,2,10,6,2,12,g,195.025693,0.000000,0.000000,0.010814,176.166360,16.933516,0.000000,1.181520,0.733482
7,2,10,7,2,12,g,153.200640,0.000000,0.000000,0.012226,111.122382,14.402985,0.000685,1.292670,26.369692
8,2,10,8,2,12,g,191.657848,0.000000,0.000000,0.011809,171.850308,14.761085,1.500804,1.149945,2.383897
9,2,10,9,2,12,g,190.920869,0.000000,0.000000,0.003066,0.082760,188.861007,0.000000,0.000000,1.974036
10,2,10,10,2,12,g,356.698280,0.000000,0.000000,0.002122,0.000000,354.892375,0.000000,0.000000,1.803783
11,2,10,11,2,12,g,30.664248,0.000000,0.000000,5.150663,0.094866,24.078547,0.000000,0.000000,1.340172
12,2,10,12,2,12,g,5.964804,0.000000,0.000000,1.210743,0.491255,4.091732,0.000000,0.000000,0.171074
13,2,10,13,2,12,g,19.397651,0.000000,0.000000,2.496309,0.852150,15.607933,0.021988,0.000000,0.419271
14,2,10,14,2,12,g,36.070617,0.000000,0.000000,0.515020,0.916702,26.090480,3.232221,0.000000,5.316195
15,2,10,15,2,12,g,20.740652,0.000000,0.000000,0.014799,0.620129,14.950545,4.547018,0.000000,0.608161
0,2,10,0,2,13,g,84.108121,75.357798,0.004269,0.008262,0.349290,7.556352,0.017767,0.000000,0.814383
1,2,10,1,2,13,g,83.830225,72.961686,0.010099,0.012660,0.677456,9.614029,0.011316,0.000000,0.542979
2,2,10,2,2,13,g,47.729755,33.501869,0.864800,0.011399,0.724340,11.936938,0.021002,0.000000,0.669407
3,2,10,3,2,13,g,22.466986,0.000000,1.308785,0.019784,2.543051,17.564780,0.021536,0.000000,1.009050
4,2,10,4,2,13,g,219.226875,0.000000,0.000132,0.009633,206.038986,11.413376,0.011295,1.231296,0.522157
5,2,10,5,2,13,g,77.613552,0.000000,0.000000,0.022935,5.395747,14.872175,0.017361,56.534479,0.770855
6,2,10,6,2,13,g,170.377472,0.000000,0.000000,0.014078,124.208971,12.502000,0.019128,32.889295,0.744001
7,2,10,7,2,13,g,150.901312,0.000000,0.000000,0.009454,138.160825,8.648937,0.541148,3.013323,0.527625
8,2,10,8,2,13,g,141.096584,0.000000,0.000000,0.011718,126.110194,9.700852,3.224941,0.000000,2.048878
9,2,10,9,2,13,g,296.927851,0.000000,0.000000,0.002800,0.098213,273.321236,0.001663,0.000000,23.503939
10,2,10,10,2,13,g,152.162587,0.000000,0.000000,0.004490,0.000000,151.319975,0.005490,0.000000,0.832633
11,2,10,11,2,13,g,116.583526,0.000000,0.000000,0.381868,0.121640,113.136268,0.009828,0.000000,2.933922
12,2,10,12,2,13,g,13.023446,0.000000,0.000000,1.933577,0.700642,10.167517,0.007691,0.000000,0.214020
13,2,10,13,2,13,g,72.713573,0.000000,0.000000,0.571766,1.079518,70.767250,0.026593,0.000000,0.268447
14,2,10,14,2,13,g,23.341018,0.000000,0.000000,0.574572,1.119690,15.025474,3.224878,0.000000,3.396403
15,2,10,15,2,13,g,35.470677,0.000000,0.052888,0.011104,12.178111,13.487178,3.688648,0.000000,6.052749
0,2,10,0,2,14,g,85.912341,77.952288,0.006659,0.008501,0.834462,6.588544,0.022962,0.000000,0.498927
1,2,10,1,2,14,g,84.483478,74.288209,0.000636,0.010806,0.883614,8.796791,0.008074,0.000000,0.495348
2,2,10,2,2,14,g,50.078415,35.526679,0.839312,0.013022,0.897452,12.163249,0.012589,0.000000,0.626112
3,2,10,3,2,14,g,22.043317,0.000000,2.137563,0.032413,2.874851,15.841278,0.041025,0.000000,1.116186
4,2,10,4,2,14,g,161.402957,0.000000,0.026619,0.008744,150.736050,9.096971,0.008137,1.066574,0.459861
5,2,10,5,2,14,g,90.982192,0.000000,0.000000,0.018258,1.603455,12.371285,0.025516,76.087760,0.875917
6,2,10,6,2,14,g,169.573570,0.000000,0.000000,0.011873,118.048914,12.416728,0.018798,38.358868,0.718390
